,Prediction
0,0.0
1,0.0
2,0.0
3,0.45841110062657653
4,1.9473943001571419
5,4.673422107314758
6,5.715490853696649
7,6.431292616576697
8,6.600132563461879
9,6.80239072161419
10,6.887436862115662
11,6.857945631664803
12,6.651760105263105
13,6.341364303772047
14,6.339647927185707
15,5.943288082380142
16,4.976404603766652
17,3.319662361862343
18,1.1907517585825076
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.5186277016498126
28,2.763471865796282
29,5.274766567648773
30,6.353891994996275
31,7.005096410034297
32,7.460222177370425
33,7.622889707166042
34,7.657726483701081
35,7.5025866037918005
36,7.328330863278549
37,7.08527828760134
38,6.8542681777511865
39,6.57335986995912
40,5.782863902181072
41,4.757486291022888
42,2.062737643715511
43,0.4985485854866782
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.6093612224152751
52,2.9783306658357644
53,5.612843262199489
54,6.794441712850278
55,7.508831259582627
56,7.730024960441157
57,7.8472455076120875
58,8.008849446342658
59,7.85383077977989
60,7.605585328663351
61,7.420150172695686
62,7.217259739996698
63,6.600582267343458
64,5.939069276612976
65,4.7187656627996395
66,2.3807304831513822
67,0.5829579508696325
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.41150453364489914
76,2.732095606976058
77,5.635054525402402
78,7.065034705679455
79,7.414896249030455
80,7.840384704223996
81,7.736156977028356
82,7.673306923490759
83,7.6874540562673035
84,7.427838982299138
85,7.102430004479727
86,7.3675482994264625
87,7.1834074117933016
88,6.740041961913599
89,4.6822364460833965
90,1.7110933046145078
91,0.44782837288068994
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.45638738218861147
99,1.588440054990789
100,3.734933079667518
101,6.032505937027493
102,7.3490698275067565
103,7.810841761466252
104,8.051730022595494
105,7.984943338592592
106,7.961147183289866
107,7.894832224769293
108,7.894224482371285
109,7.649080086110052
110,7.4117750080854305
111,6.793151758682815
112,6.086203696590897
113,4.791357139526087
114,2.6568782398420963
115,0.6083005468860445
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.49398153938381906
123,0.6697756349588605
124,4.497597735761107
125,5.783743518384285
126,7.158799216940604
127,7.644437979814897
128,7.82848707142746
129,7.7114164634170725
130,7.59658320845819
131,7.447221584663625
132,7.31731298058253
133,7.325833349729122
134,7.417860954676234
135,6.91202791492795
136,6.237627043803519
137,4.799731405417251
138,2.5088361104590042
139,0.4094110090561186
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.5634703494628835
147,0.6632510086113219
148,4.662736895039881
149,5.9750300728672965
150,7.22584094899812
151,7.640482675276949
152,7.71850546677908
153,7.819290461240168
154,7.552268817258974
155,7.860182745089624
156,7.627630885327223
157,7.581791005041137
158,7.242941901894865
159,6.955639789278099
160,6.055188914855791
161,4.693955543471836
162,2.6122341294230282
163,0.5026829541923606
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.1310379933101018
171,0.11276620196217382
172,0.6076896089694946
173,1.6872455612637782
174,3.1891026009803767
175,4.418776519670712
176,5.000839504085684
177,5.355606745302754
178,5.633202463702912
179,6.308739180691854
180,6.733226949897463
181,7.114179213092948
182,7.095440827504681
183,6.387354453359216
184,6.016071234142625
185,4.529048747041928
186,1.9051928655286414
187,0.3898722250612383
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.4888646033548666
195,0.33786133724265055
196,3.0076828961839426
197,4.053752806668839
198,5.75422037476897
199,6.224902210648317
200,6.53331328455563
201,6.8762681879746514
202,7.215554127061697
203,6.837097005770537
204,7.198229625193838
205,7.059227440436428
206,6.983172322380787
207,5.801733873470355
208,5.00922043122153
209,3.560340799734789
210,1.1855944641353207
211,0.18480784987022572
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.2388033429198149
219,0.1428667734983719
220,0.9992837556505867
221,2.122400850982643
222,4.82335270858033
223,5.757035879510057
224,6.468279352090346
225,6.620278888260091
226,6.371217658643332
227,6.663794248134054
228,6.310370518091136
229,6.088460435024285
230,5.784937153405836
231,5.254268601926193
232,4.268755336474939
233,2.2071889868041588
234,1.1390043121685005
235,0.2419053234415563
236,0.11149703031056457
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.22630759434066847
243,0.3251978509938406
244,1.7038937768595102
245,4.385766607640205
246,5.374023664484777
247,6.3837793667953635
248,6.524150530599199
249,5.873453950556079
250,5.852848622385592
251,6.364346929120748
252,6.757606749236415
253,6.405104311151106
254,6.06656973067759
255,6.038812015826091
256,6.2264738052952575
257,4.86486075520837
258,2.977321718254108
259,0.5868880171647125
260,0.3838650895295595
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.326830982837785
267,0.3590320366376736
268,3.2819597961501885
269,5.122757367468349
270,5.913682914757721
271,6.825565881320735
272,6.891858512388404
273,7.146588806762491
274,6.916773833940311
275,7.281496960311208
276,7.255217741301991
277,7.016638494900762
278,6.764264862583904
279,6.516053191968213
280,5.338747391998239
281,4.083434071495178
282,2.550774192422643
283,0.3424953314903297
284,0.3251763828059604
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.4043893584071861
291,0.4533586467852157
292,2.810073227019666
293,4.697866912176636
294,6.215688390922512
295,6.471092576138801
296,6.357386397810529
297,6.7571748190719925
298,6.751532871165635
299,6.8652060422176024
300,6.486632427551365
301,6.331389508205259
302,6.066689766942745
303,5.574255569588321
304,4.677733409325196
305,4.257454254495141
306,2.7307363630924724
307,0.4989119543660319
308,0.4336857545097951
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.26726506540755246
315,1.4811112758301204
316,3.804302124583996
317,5.374602981437835
318,6.126339720583005
319,6.568857668712399
320,6.772955960262084
321,7.0779078079431725
322,7.1225546582249795
323,7.308931966777589
324,6.980636628363142
325,6.595770956137299
326,6.006413279223106
327,4.991404039804837
328,4.546052599958385
329,3.0693540357515667
330,1.431828995416396
331,0.27066803702062436
332,0.16791332624839095
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.2842743559436089
339,0.30677455153829897
340,2.7682655216665086
341,4.5507714780834805
342,5.371387283785752
343,5.891223091526578
344,6.082971731143806
345,6.604142123366317
346,6.567449531873847
347,6.668472830520921
348,6.655745005543111
349,6.2718778057495985
350,5.989906326060027
351,5.404725576272371
352,4.853973097423243
353,3.7648318174748456
354,2.532321804643344
355,0.35206468293210064
356,0.30505653174812764
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.3066201352490364
363,0.36076146346938626
364,3.037094110200454
365,4.1626128285985455
366,5.009105715001144
367,5.767902988671992
368,6.470568173331401
369,6.834594004173154
