,Prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,21.90242653601078
5,61.27649427312242
6,115.0736056429767
7,222.95575858293827
8,297.3132418537535
9,366.42909150177434
10,353.20228091709726
11,361.10081490321477
12,180.19837242161802
13,206.800724137517
14,294.4320574767457
15,234.6489506302369
16,144.64394527510126
17,92.78427196611028
18,33.116632977389045
19,5.598722100988098
20,2.3138421722886804
21,1.2476497514674563
22,0.6128772436805363
23,0.0
24,2.0787105324235355
25,1.453788468804035
26,1.0839055497600896
27,6.333639600288649
28,43.44833586515347
29,105.83994367971545
30,173.79479882986698
31,278.9619554758258
32,424.6816409361087
33,504.45068684525006
34,539.1213201620519
35,530.9554712255078
36,524.3868240295842
37,483.2330805673696
38,459.99597350336586
39,381.40100790913516
40,288.3660417174482
41,163.51600109779372
42,66.52379992141266
43,22.9536549209961
44,9.419481842339152
45,7.1525232852442
46,5.642180574809991
47,2.9147491300438944
48,0.0
49,0.0
50,0.7337651135956662
51,29.63736137682337
52,69.88525579392048
53,163.096154520845
54,310.19597322723223
55,439.46022245546845
56,616.9595344511916
57,753.1595159054255
58,722.2128558309172
59,689.8167915091549
60,640.5321852496419
61,651.2228491792578
62,536.2973222386156
63,345.1743865644107
64,223.88087217663815
65,132.39049381658953
66,75.07800070393418
67,23.148276358918828
68,3.3650834563993968
69,2.354553345008476
70,3.054724939265647
71,0.7558154646429784
72,0.0
73,0.0
74,0.7729646938076868
75,22.744055864076934
76,56.225660998077515
77,132.83036545134138
78,278.3786249576135
79,406.9672981858964
80,529.0701710504368
81,534.9897934026471
82,544.109452582976
83,575.0388472571842
84,539.5257640779854
85,523.3846168195137
86,529.3378617030554
87,447.0652547697002
88,342.1884944702788
89,175.38589530688418
90,84.6869077461557
91,27.988648172675077
92,8.006561282776005
93,6.560647391853458
94,6.947665511017064
95,4.024289036065589
96,0.16370573940783117
97,0.0
98,5.055876670387633
99,37.454881653331796
100,81.88593177808302
101,173.28254331103523
102,304.7508598638407
103,429.945420950004
104,586.2286309445242
105,661.5913990359115
106,726.3273052852576
107,712.1566678095871
108,798.5739354221522
109,709.1079796514452
110,566.6545948018654
111,406.4088379947433
112,300.33217825316285
113,187.53340986497594
114,101.95272321299564
115,37.574361597652626
116,7.546088713780598
117,3.5769673874238066
118,4.7370784347417825
119,2.982807759297117
120,0.8708741184412148
121,1.0881352708822192
122,6.1622699501302804
123,38.60384314679905
124,84.74469224317409
125,182.70072986877983
126,323.0780346184579
127,441.27947790535524
128,575.1492794812501
129,600.686159352022
130,619.2679775870417
131,591.448086048442
132,555.4764351859951
133,568.7892461285404
134,511.15033212925016
135,416.9688293257764
136,286.7917725420649
137,164.2162553836366
138,105.16959399201153
139,39.559088915959805
140,10.63760524431828
141,5.486391710166139
142,5.092885886060188
143,2.1026638831659454
144,0.0
145,0.0
146,4.640660684201613
147,38.085928916052325
148,86.08358779567331
149,184.0276467094683
150,336.622933842964
151,481.5388685166449
152,667.7478216061663
153,729.0587824774907
154,720.8976964407827
155,714.864657767223
156,692.9159391043969
157,601.4177454788367
158,524.4603083461425
159,389.9031516652723
160,275.11615182804155
161,173.0045297220625
162,90.46122832917607
163,35.33221268632586
164,7.748911279491644
165,3.350096321156336
166,4.0250538846558115
167,0.0
168,0.0
169,0.0
170,3.6432592981096406
171,18.53598732857992
172,21.708521840912503
173,33.138012913574144
174,62.85440045936586
175,81.48110792298513
176,91.12851822477474
177,119.19582663486744
178,145.65253600618195
179,187.29786364377355
180,325.436728369131
181,361.5519350484802
182,327.5836205395223
183,279.3926008374913
184,212.683228452183
185,116.0253711130592
186,76.14579875159411
187,24.937737845149897
188,7.77626218546763
189,3.4745243720895544
190,3.932776678617884
191,2.52854883860919
192,1.0135725159427764
193,1.3410638351636877
194,7.657742279629872
195,30.299851773950394
196,47.059671302541624
197,91.61166922952269
198,184.76094784363323
199,302.42414611928785
200,400.751624473065
201,412.8309646682296
202,423.8271983831234
203,350.37726652317104
204,391.64508877600815
205,442.97528194415895
206,272.58333192271056
207,207.91240152488874
208,136.13422547638137
209,80.29323411139605
210,45.344268852956226
211,14.316871539887615
212,3.8582665034019783
213,1.6580116620074747
214,1.374864142640753
215,1.1620959688765993
216,0.0
217,0.0
218,6.875360972209755
219,18.701933296530676
220,21.027426333208147
221,36.65214421775781
222,109.77444327104755
223,194.86610291658792
224,305.3435665984895
225,297.065276814836
226,302.69259814471536
227,299.05149605614224
228,275.9289784767014
229,228.46064504311806
230,186.1501116185712
231,155.12756774124676
232,109.57035257457215
233,53.233205406586166
234,38.38142478106133
235,16.122929291022373
236,2.7999304597371193
237,3.540351266852447
238,3.161278681663042
239,3.017843552211673
240,2.0002162946866946
241,1.902080061457049
242,7.629949388681666
243,20.827823051498072
244,33.64495711969316
245,87.18882020713346
246,187.6570201544052
247,299.70729700612065
248,332.6358854551341
249,179.78853421376363
250,181.54177945823508
251,234.7684082633568
252,274.6969456153457
253,267.17315598160485
254,275.01174572674654
255,265.89541078311095
256,276.64083702655114
257,167.44356226429488
258,106.46280865250498
259,44.40407232324016
260,11.165333211395456
261,4.306305807760552
262,3.92585166207855
263,1.8188894246816716
264,0.0
265,0.0
266,7.943878351671273
267,23.016028804393876
268,60.99188456107155
269,108.41004923101701
270,167.2238340072904
271,225.70217219797217
272,218.99788587495414
273,275.9019079990651
274,311.3417432515215
275,325.1527852647333
276,298.2034814330468
277,272.5335406257961
278,250.50441102256448
279,213.6070880318312
280,173.8212894369539
281,94.49766182235271
282,53.562828822206015
283,26.68554641360985
284,5.059440078057811
285,0.9343721547291892
286,1.2310960285421046
287,0.0
288,0.11475807611449795
289,2.179201499770265
290,7.943359218735139
291,23.01139444678556
292,44.937082277526784
293,94.68962262972993
294,189.01803046796186
295,240.9666042688112
296,244.81522175504597
297,276.27425356476
298,352.1299625980522
299,345.5137250715394
300,253.44441871318455
301,223.48868533249637
302,201.29262826037356
303,185.1322133850009
304,155.43427412013546
305,113.71225868398722
306,75.80377833115233
307,45.3135726766973
308,12.304302885269479
309,4.4147334815441965
310,4.224969601691889
311,3.3230852501430164
312,0.0
313,0.0
314,6.757184105355073
315,26.579486243877618
316,64.82890342690554
317,99.27015594837462
318,176.5074620703997
319,252.61337687499824
320,325.98893147593384
321,338.07349013921373
322,338.3867408997375
323,322.3118178380565
324,299.1832462664697
325,272.99774328239766
326,201.44390147297574
327,153.72573170504347
328,126.08594329096987
329,75.55398160873443
330,42.046332694435
331,27.474427535294275
332,8.253648111055448
333,1.3114522807454279
334,1.8089638209098453
335,0.8355513100586407
336,0.0
337,0.0
338,7.250263499676983
339,18.429725479166628
340,33.31568797831565
341,68.18714319352407
342,129.00608133529255
343,155.99278195147596
344,167.2707999982672
345,194.14734943812743
346,213.5686037561821
347,224.96372865376026
348,231.16990069668702
349,223.80124053022763
