,Prediction
0,0.0
1,0.0
2,0.0
3,49.317984630341485
4,280.6252197083753
5,964.1203936066115
6,1956.58175799348
7,2570.8427782412846
8,2662.252609105058
9,2488.588008683317
10,2867.8406330926196
11,3075.3257244823812
12,2646.9650116266967
13,2504.1336483830296
14,2449.5247016922513
15,1719.405992036483
16,1209.1154385915283
17,637.1246947332269
18,243.3333430713633
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,211.1830903131722
28,711.4695034571711
29,1342.060331398204
30,2120.236798806293
31,2679.018581302358
32,3346.9588343636296
33,4028.0218642096006
34,4211.257629833289
35,4227.400901522907
36,3925.0791287397174
37,3765.8368574096585
38,3282.811014863967
39,2634.357362383305
40,1549.0199486803988
41,986.7551432052701
42,479.30521825737685
43,102.42715749340043
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,316.7761840992189
52,827.9245969964954
53,1586.3916589940131
54,2610.145364347404
55,3709.256828162052
56,4210.222658017792
57,4739.093513473208
58,4928.657494084322
59,4535.718146308421
60,4585.850916562334
61,4023.0078500894397
62,3399.802347283238
63,2041.64029898489
64,1318.189218689561
65,728.2887410636553
66,376.95541390902326
67,104.31654682305432
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,22.110699473116682
75,150.96150285719366
76,500.72659639931356
77,1178.4529735209892
78,2432.556415063942
79,3685.3644660626596
80,3924.36142552425
81,3422.7973579876616
82,3258.246951978431
83,3201.817935023527
84,2962.0062282310596
85,2873.737895212767
86,2754.7720028746185
87,2693.2208607387797
88,1823.9450121176612
89,787.815687018794
90,317.42891036017227
91,162.7720606429984
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,60.32461499689319
99,229.78624379676918
100,565.6460008256214
101,1475.3195023464366
102,2787.483370255565
103,3761.6837336084627
104,4499.729445431363
105,4656.359286396383
106,4925.9631728440345
107,4858.386487532918
108,4643.651659246473
109,4231.961265218185
110,3595.19751168997
111,3106.865975346236
112,2011.0284907009132
113,910.9708818119918
114,443.1709321897105
115,213.51049834019543
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,63.845524594852634
123,332.56020871327723
124,796.253119762678
125,1669.7254149756243
126,2417.174671864334
127,3818.2730518928115
128,4151.678806952358
129,4036.9537404985404
130,3882.6417980168385
131,3580.854135001602
132,3243.8995536069056
133,3432.6668760151265
134,3460.479178378721
135,2420.587477393211
136,1526.4877751602432
137,917.0394540554009
138,449.59149510960606
139,193.8955316002895
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,71.30396398671635
147,362.46873681717676
148,832.156480234323
149,1773.0060463694979
150,2585.477593623584
151,3871.3212722634275
152,4190.612934376054
153,4728.987891131558
154,4316.380473152312
155,4188.103515072705
156,3766.9815471703396
157,3337.094218615504
158,3441.1579811898505
159,2424.5701148901185
160,1740.9184484475622
161,875.0184342430811
162,451.06978084081857
163,170.7007426470237
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,13.364238881351335
171,90.22362775605104
172,167.36133592487232
173,248.42593153493718
174,307.2635862407403
175,426.89815739576125
176,534.6464021230566
177,632.5466902225013
178,705.0725990159585
179,1630.418323771003
180,1920.046325748239
181,2598.252575947918
182,2011.1138149307187
183,1910.7066657785529
184,1173.007829659528
185,640.7466077807035
186,350.6472652987613
187,142.38944792263246
188,20.439176598370867
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,64.31225647553548
195,196.03137749654843
196,399.62848057325016
197,1006.4439559781855
198,1410.9883368330738
199,2076.310592992729
200,1446.0927432893616
201,2316.0242417218187
202,2630.0647251220857
203,1809.0728877718886
204,2745.4558740529187
205,2538.6040193041345
206,1950.0864796050873
207,1180.1373972689032
208,717.6513514074796
209,423.8038021862961
210,237.77681961648926
211,44.67196058802325
212,10.23508665374419
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,19.16117494453002
219,98.03878685662832
220,193.91248964362086
221,327.55481867535235
222,745.1188576154727
223,1138.9810541774596
224,2649.535018862828
225,2474.7815760265466
226,1699.2729480189093
227,1908.046705586039
228,1186.6650579205582
229,1019.2048859435223
230,894.8889230896651
231,832.451003541076
232,581.9927305149535
233,306.7161504342079
234,249.45325167649372
235,48.71782775426376
236,13.71947364760263
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,13.861348408827492
243,127.81214426196652
244,285.75806463329764
245,992.21347592902
246,1323.336417664807
247,2213.347222513969
248,2109.2470362488384
249,1195.5472835843645
250,1301.6745807865295
251,1552.5553959777167
252,2247.305572743965
253,2096.1046431157906
254,1984.1347258129967
255,1872.4386716043045
256,1511.1361297630506
257,921.2450576859442
258,567.7723184286572
259,171.25284104980145
260,51.86422659840814
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,61.158258932500324
267,191.57943932058723
268,353.10386889071134
269,704.8290435443374
270,984.5589452426399
271,1069.963284359601
272,1455.700046843461
273,1666.039385555714
274,1643.3089597439093
275,1733.1249497211609
276,1685.2591046954997
277,1267.6036782321714
278,1329.743852973417
279,1074.0101756051256
280,826.5756853520545
281,480.1421408810851
282,252.92120607065328
283,70.35992048271494
284,12.132505961277525
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,86.27352322559543
291,186.52618148652357
292,496.3680452581012
293,947.2093802569235
294,1387.740395277335
295,1926.533900279505
296,1969.7302859003785
297,2605.149872760781
298,2811.1773190758718
299,2346.205831512683
300,1855.5965098605834
301,1993.3379976849683
302,1928.764399931118
303,1597.237921674111
304,1110.2022258447362
305,976.780720811571
306,412.13933619726004
307,181.8946765307942
308,64.33167814133031
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,54.973570415043994
315,275.5810365515217
316,474.47814282699466
317,965.2685012897919
318,1223.1734146490078
319,1857.4797534865727
320,3035.6657353096516
321,3221.7698429213424
322,3071.4694192313964
323,2481.4288940594556
324,2298.3005891652633
325,2137.6670133007888
326,1464.5870545284604
327,907.9478822376283
328,846.6616570631576
329,482.0567234207059
330,243.6307779365267
331,150.99752243185898
332,15.674568519279639
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,25.663178100938346
339,94.13914582498866
340,240.54208457321556
341,609.7237756306465
342,878.3398827273044
343,1063.8748250537503
344,1347.9529796965896
345,1746.0041146601827
346,1584.877560674034
347,1778.6190813210242
348,1522.9058558732656
349,1396.7487083685198
350,1119.546208846736
351,1081.640237202444
352,888.1976053088802
353,552.2120739728407
354,315.71431421608804
355,171.1130907914517
356,31.70617563021609
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,40.829194310316154
363,190.0652065796515
364,360.3833652419448
365,582.126615836417
366,993.7871691231368
367,1258.6564245557886
368,1921.7271764125776
369,2309.1197029437694
