,Prediction
0,0.0
1,0.0
2,0.0
3,0.0
4,3.7125313479678477
5,61.95403948327524
6,105.39911108993508
7,149.2709255162271
8,348.39797203544634
9,471.78390683057285
10,509.952581881886
11,472.4424506608967
12,371.55752338155537
13,317.8888304807952
14,228.39910788828553
15,176.81174404141896
16,67.97249798507322
17,53.588139585261345
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,16.45556048229721
29,69.1647862645904
30,77.08443192044669
31,149.57536986317623
32,293.19557289306823
33,392.8673669446036
34,472.0474572714423
35,473.5172625324641
36,446.46701617766155
37,356.72209276163176
38,341.76132774285225
39,148.54632208618457
40,98.88653230631247
41,66.07075460924631
42,15.615121677650784
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.9681794817649747
52,44.02307019325734
53,82.55512444382525
54,100.24190269066204
55,254.6892830361516
56,504.4758871119784
57,677.0578354282957
58,701.1054170879293
59,675.739593260721
60,604.8985512485774
61,587.6910013731115
62,423.2745759092549
63,194.02946933259304
64,90.09420954042074
65,56.35241834570497
66,14.744362050219216
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,6.428376608476176
77,85.89520197084106
78,112.2703302488128
79,258.0695418783726
80,502.73393220333446
81,669.3397551846533
82,541.3529840414628
83,792.9909918953297
84,534.5301752657651
85,430.801839673117
86,402.0232100783188
87,221.1753270482856
88,125.44041324096675
89,72.97783125535639
90,0.6089950909261199
91,0.0
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,42.04129590405019
101,94.31445788810832
102,119.64262813875182
103,261.133345486327
104,516.0073326607603
105,663.6899319395839
106,795.3049695971222
107,824.4377664244963
108,764.2441747525613
109,636.8387641487168
110,473.2113448636285
111,256.0270880693567
112,140.9931430655572
113,71.8915258563979
114,64.57416714406273
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,3.7047829862423995
124,49.634629195732565
125,86.64562482541344
126,112.61372319502422
127,279.95941538896574
128,507.90155718647713
129,619.8966479415254
130,784.4946026399599
131,751.1635691263756
132,529.0729230005445
133,511.0228677003154
134,442.9742538849574
135,240.28596387409067
136,167.12013932523172
137,78.52089275835957
138,57.73678105271468
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,5.46418875830433
148,53.10966563134671
149,87.41493750718517
150,116.84122741408616
151,287.5070257228426
152,532.1345701248679
153,706.9810708695209
154,771.996926387062
155,808.7246971729642
156,711.3937974790126
157,582.508198256777
158,459.64158633946056
159,247.94454712399516
160,166.56184120578362
161,75.00413574399319
162,60.17684956578374
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,13.354899321642113
175,85.79872960311847
176,174.90526727712103
177,208.75937642812193
178,213.74171194113376
179,224.06956141635615
180,373.9730248963285
181,389.99226710387927
182,243.9180176086639
183,219.88554088191137
184,126.69221729550705
185,53.613925710364605
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,83.74613378887688
199,254.66599945604187
200,425.52280454797153
201,548.1384190004941
202,807.6322518331922
203,803.7577331793159
204,798.3120404608172
205,500.34819039786754
206,414.36537529242787
207,219.8513779441446
208,106.59429863045176
209,10.773279222944005
210,0.0
211,0.0
212,0.0
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,25.724601665644926
223,117.10337773797013
224,227.60356729128245
225,285.33693621258305
226,240.48143075074
227,359.2018720403571
228,269.6778676504643
229,239.50049763057538
230,181.11904654144737
231,85.1404097807434
232,15.03166261163666
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,0.0
244,0.0
245,11.905852219225117
246,93.71524398553703
247,235.52355156443588
248,420.7095299192356
249,368.7818373173907
250,331.4832847315259
251,469.43813250484567
252,502.11228904329715
253,311.1401830482831
254,270.24823561533407
255,272.40280402980767
256,129.83895409716956
257,77.38459521596495
258,62.107831171261665
259,3.0419572729080557
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,53.275800939529454
270,106.86189839108864
271,205.68837195556145
272,316.68614895243377
273,399.46664840159883
274,537.90915825247
275,547.9565324812655
276,577.606140372542
277,321.7970092322824
278,288.9737182412032
279,218.36311834853714
280,75.69422528735153
281,15.604604656143803
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,29.47044075639187
294,119.47950619454515
295,263.91142697838734
296,273.06297775109886
297,406.9325971711055
298,735.8597420947835
299,604.6961828464715
300,477.5029668379385
301,320.7869612545366
302,279.6811886215175
303,171.81456140930223
304,54.12921976185699
305,35.01905167091107
306,4.207808378336844
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,28.309196823113272
317,72.40749015919876
318,120.4838003775229
319,204.91230059291226
320,398.5389685978623
321,414.01639266146174
322,575.5911741290593
323,503.9037313233853
324,478.84018736518243
325,302.5329427352957
326,231.20543435254092
327,88.04243037336049
328,21.03114959835367
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,3.4239674497539596
342,49.117625213726804
343,123.17732854801656
344,181.3284716377166
345,262.45105673812793
346,275.491395292403
347,283.57878164338206
348,351.58848659036323
349,275.6533499619291
350,259.0553469353497
351,145.0552671192918
352,55.77619026087224
353,4.614593185921474
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,3.6153301022041973
366,56.05156078367087
367,170.33325230237924
368,226.43930112892025
369,287.0802796772325
370,405.04637063912367
371,439.50971414368166
372,455.80533233965684
373,339.87904218960193
374,254.10094907325683
375,137.54344163269673
376,62.52133842789157
377,43.159183244302426
378,12.923762648254613
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,34.289677829988285
391,120.23441086844801
392,188.82409481060589
393,233.10283390942655
394,216.13617981301232
395,240.66803828864604
396,335.9665683776386
397,332.51571313635554
398,264.5272799065557
399,140.76142556239571
400,72.72173772469085
401,45.03457511257929
402,42.47129087992163
403,5.6576792123654585
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,6.939059214023997
