,Prediction
0,5.065643836197645
1,4.570654316082074
2,4.323566274554821
3,4.323566274554821
4,4.150902443219778
5,30.268008339368766
6,86.55562328878862
7,137.52625368435875
8,194.95065813559629
9,198.1775234942957
10,176.25582670312542
11,150.89234806375848
12,109.46246596619407
13,103.28557796298345
14,105.20758038348731
15,69.66161267683111
16,55.83007284922354
17,18.507627620163724
18,4.710543296969325
19,1.8406436430516309
20,2.024537046915887
21,2.245431216955503
22,2.245431216955503
23,1.4983176269711587
24,6.070184761229265
25,6.070184761229265
26,6.070184761229265
27,6.554646861683195
28,13.94933109223853
29,35.843571010334564
30,91.36370366856163
31,138.13664855491717
32,172.54459798276716
33,217.90152462207877
34,229.7552064485459
35,219.73151492649168
36,228.3810665646273
37,218.3295930352273
38,221.40203859128738
39,155.39431491626917
40,103.38930276260442
41,45.65085031731053
42,26.672039619670112
43,18.167557139320266
44,17.122753438753634
45,7.628063518828113
46,7.000859527870814
47,3.8860383211084657
48,11.86240221843453
49,9.29043567879832
50,8.620072248940467
51,8.620072248940467
52,18.309611972701745
53,74.80653781500551
54,123.67845782518526
55,219.29873771651216
56,312.7242219502085
57,353.7536973881335
58,346.3842911425393
59,338.3765127817649
60,315.04245530407735
61,250.57216129853882
62,230.1000669437487
63,137.24550092446904
64,81.9080642346253
65,53.34425404599105
66,31.880273329921344
67,13.781507819679366
68,12.040122212278467
69,8.522016934990587
70,7.7621553996605686
71,6.182263574111736
72,6.070184761229265
73,6.070184761229265
74,6.070184761229265
75,6.070184761229265
76,7.903451386304707
77,43.180903256615395
78,113.09034801507394
79,207.97191562081488
80,318.2240239111109
81,287.01479704810146
82,241.10965062077722
83,251.04940209182266
84,235.6805013722288
85,214.2583852613091
86,230.54512632420852
87,192.86409761670873
88,116.51071417647148
89,61.3686904855328
90,18.333033043927937
91,11.400675836780447
92,11.400675836780447
93,11.400675836780447
94,10.205829260965356
95,8.698854135650997
96,9.659335402434328
97,8.620072248940467
98,8.620072248940467
99,7.0686550506759
100,16.301495968127405
101,68.56488382718605
102,136.95175650397817
103,240.49264824167727
104,344.82278832411964
105,352.8845327704676
106,387.57686648554795
107,415.7687445518884
108,359.7627999471752
109,298.3064531220598
110,255.39056269400604
111,187.62175597249905
112,122.88736461035985
113,67.81552604616218
114,29.76162868359569
115,12.615181779683589
116,11.300353027598629
117,13.87231956723484
118,11.137107904572957
119,9.687609701218241
120,12.901665371928392
121,9.29043567879832
122,11.192038788576678
123,11.192038788576678
124,33.30263236658653
125,88.70983450536625
126,148.56932804591702
127,230.30250719321114
128,320.6242518201822
129,310.23148784384955
130,282.49362961885095
131,260.28577274041237
132,240.01184806342638
133,243.7515945531892
134,242.2837837407358
135,175.62934714556346
136,98.76221704087264
137,61.173285644271736
138,29.36685884190911
139,16.129738298021106
140,9.035617792529282
141,7.862756751566368
142,7.570722071302041
143,9.395575020953912
144,8.620072248940467
145,8.620072248940467
146,7.0686550506759
147,8.620072248940467
148,29.691402673456455
149,87.77482079053247
150,154.37655989474226
151,238.30362102892187
152,325.71724144870325
153,385.80100714779235
154,330.4004750228939
155,336.5816807369644
156,287.30910937958896
157,265.255057902949
158,239.58526114884629
159,156.74932039916595
160,99.69999743613046
161,63.20767646510431
162,23.640577324263322
163,8.889450648369687
164,7.486525301592153
165,5.935108103327583
166,6.401661068942553
167,4.560790522385942
168,8.335842434113275
169,8.335842434113275
170,8.335842434113275
171,8.335842434113275
172,5.904980718424166
173,14.376674345517728
174,25.19970888470676
175,41.29559674860717
176,67.14225105034079
177,83.3562302097839
178,95.6771125074558
179,121.29404869362885
180,117.27413746653774
181,127.1133408041049
182,140.76966382549705
183,107.89629143736234
184,74.58532566184529
185,44.670172845216484
186,9.02589398619017
187,9.02589398619017
188,8.743583112264952
189,7.194490621327821
190,7.194490621327821
191,4.895959833078913
192,6.070184761229265
193,6.070184761229265
194,6.070184761229265
195,6.070184761229265
196,6.641104213221946
197,19.555517925919908
198,80.71402509879768
199,124.82540530300155
200,170.20899040932315
201,153.92229696764386
202,168.30111345983818
203,178.70997129978701
204,168.2011932809272
205,142.8200027100313
206,140.30343671131263
207,102.3668010229244
208,53.929653733764745
209,23.785472343234733
210,3.656501785640662
211,2.991473390702296
212,2.991473390702296
213,2.991473390702296
214,2.991473390702296
215,2.2443598007179526
216,6.452902282242413
217,6.452902282242413
218,6.452902282242413
219,6.452902282242413
220,4.8112237618519
221,14.376674345517728
222,30.092966270981318
223,67.50606903476219
224,143.68269486746252
225,162.43219619899244
226,166.04032482953573
227,178.68814942014774
228,136.115943436093
229,106.89567385944497
230,81.10233398835227
231,61.1110333962126
232,25.232888725707447
233,16.898095515355415
234,7.103818562106354
235,4.27925268126422
236,3.183750444971638
237,2.8551996941900226
238,2.8551996941900226
239,1.544916885373706
240,4.226980344800607
241,3.6638111259686363
242,3.6065930371991795
243,3.6065930371991795
244,3.2238755161860326
245,25.222186791183493
246,79.52452100127188
247,130.5506738192149
248,157.46878144889098
249,107.96793791406974
250,113.0356107376741
251,148.08334747632793
252,111.45307503085272
253,104.88358883918565
254,98.91815389523188
255,82.66344168312655
256,60.644054994746504
257,39.610107815294704
258,16.19807318096568
259,6.622965219165731
260,5.63600571711891
261,5.63600571711891
262,5.806012952055726
263,5.058899362071382
264,6.86318208220573
265,6.86318208220573
266,6.86318208220573
267,6.86318208220573
268,8.679158393194541
269,36.62272778408155
270,84.85998854321909
271,128.31443717068709
272,162.71189471322504
273,189.55648723163102
274,195.60792717785486
275,222.6217939687263
276,213.59742421982654
277,165.98584143932496
278,139.91105942548066
279,124.2494783163331
280,70.89766625880632
281,29.10910404671261
282,7.853032945227256
283,7.570722071302041
284,7.570722071302041
285,7.570722071302041
286,6.221078231175856
287,5.097733191217299
288,7.953124913100125
289,7.953124913100125
290,7.648403818255459
291,6.070184761229265
292,9.140574603815505
293,32.21118800294988
294,80.09126488309161
295,109.39662115252484
296,118.86406752112363
297,127.20466142895118
298,169.713996379432
299,174.6557764403827
300,129.04650251762976
301,108.7108023241554
302,101.22214193741115
303,81.48110194536429
304,53.234295401067094
305,27.310091015496152
306,8.085662009627397
307,6.798402936888884
308,6.516092062963673
309,9.177962292838847
310,9.177962292838847
311,8.43084870285451
312,10.614995142975303
313,6.070184761229265
314,6.070184761229265
315,6.070184761229265
316,12.572739796569763
317,61.78102027289173
318,89.2407058450094
319,118.5798252935019
320,140.45906674158155
321,167.56208810904278
322,206.2425423255309
323,191.9740148697891
324,157.03474864529153
325,121.96050097856582
326,83.01509971772212
327,42.60668543339346
328,20.34837813546381
329,13.897845749906528
330,5.291884363557888
331,5.806012952055726
332,6.188730473068871
333,5.015869432105958
334,5.015869432105958
335,4.268755842121615
336,6.452902282242413
337,6.452902282242413
338,6.452902282242413
339,6.452902282242413
340,7.069432520965118
341,28.451213557239868
342,58.299551078139196
343,73.98602605673291
344,105.02219966476058
345,112.31172065779585
346,144.32765931952764
347,144.60748809260238
348,132.35092826031158
349,106.2892307817838
350,94.84961658376054
351,78.06103076000056
352,43.22489445732595
353,24.738747018771132
354,7.839852910367113
355,6.898809583976819
356,6.898809583976819
357,6.898809583976819
358,6.898809583976819
359,4.268755842121615
360,6.452902282242413
361,6.452902282242413
362,6.452902282242413
363,6.452902282242413
364,8.59320761915503
365,28.451213557239868
366,58.299551078139196
367,92.42510845720201
368,119.9517032955952
369,132.8103716814347
370,175.81329236946726
371,182.73247469871356
372,194.29545324830787
373,148.63181015994806
374,104.35354101046994
375,69.2044027644578
376,43.82114836302886
377,37.89850522076128
378,17.808695863982443
379,5.925384296988473
380,5.643073423063256
381,5.015869432105958
382,5.015869432105958
383,4.268755842121615
384,6.452902282242413
385,6.452902282242413
386,6.452902282242413
387,6.452902282242413
388,8.022288167162356
389,17.20502508633441
390,34.31897612045587
391,58.989521802078514
