,Prediction
0,0.0
1,0.0
2,0.0
3,3.0310636172919416
4,11.834639082198752
5,24.647955909437634
6,33.22894485574893
7,46.020493457613725
8,63.09146287526638
9,58.89588494323187
10,114.03055357114744
11,111.23527013402591
12,91.91673217464492
13,68.13728619938908
14,31.09290066477906
15,14.275228533641275
16,10.833178042937249
17,9.97531484671417
18,11.288630678413313
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.572330059338424
26,0.16198151721193899
27,2.8775528698266832
28,23.583650275921475
29,30.913743023431863
30,34.91136441236036
31,52.21284626309383
32,73.30154747030457
33,48.59822190732801
34,138.1790379439026
35,138.61133569131417
36,122.72649936884932
37,81.99121641028592
38,37.69592900164066
39,17.31686282000576
40,14.45460133347915
41,15.651788135855544
42,17.098165900750846
43,6.739120755581251
44,0.0
45,0.0
46,0.0
47,0.0
48,1.041618593908364
49,2.3803429845967212
50,2.198740932334161
51,11.486509943088965
52,29.150820644929553
53,36.7094862506315
54,39.629510966684414
55,64.19474561209984
56,95.73512207742044
57,63.832768283795836
58,138.6583563033669
59,135.75836310934883
60,133.39620945073403
61,93.03329931204848
62,56.81966264503237
63,29.12747501794705
64,13.4813768557413
65,18.75032925303945
66,17.794546090110124
67,7.079516846932821
68,0.0
69,1.913407083934704
70,0.41694330690609327
71,0.0
72,2.6046549181803513
73,2.409988923498222
74,3.9127040803714372
75,8.773010483300698
76,14.807947186719225
77,29.465377665397632
78,43.495211123820674
79,66.23202544343442
80,95.39014665932626
81,68.24881982268113
82,136.23307329480298
83,154.0772493013341
84,143.43703853210627
85,108.76944642169786
86,56.904758904499
87,27.054024758071506
88,14.897820531976723
89,18.502751733485855
90,9.57896012169725
91,1.3435107103698272
92,0.32206970721546924
93,1.9461093051971847
94,1.203902103940111
95,0.0
96,2.4359481318542855
97,2.9790072843625524
98,6.472734625613748
99,11.217873504669434
100,25.345361176990842
101,32.62113997582239
102,45.71374979070694
103,67.18751187402827
104,101.87909445132976
105,67.87840313979862
106,157.60627359879257
107,146.5236667856943
108,132.80716037953718
109,103.49219192585673
110,61.4067145676677
111,30.201550368958856
112,15.450392207958352
113,19.337743711037053
114,22.295890234064633
115,10.871765535955404
116,0.7812505669402672
117,1.9036269803795705
118,2.1549104521955673
119,0.0
120,2.6648636806916457
121,3.010792620916739
122,7.899012985946019
123,15.572585880515277
124,29.061099103506272
125,39.15017903954424
126,41.373120908345804
127,66.17848815640849
128,102.61497171471567
129,68.09503080650913
130,139.6398905016138
131,150.71831361427178
132,140.07951922149812
133,100.69305402963943
134,62.57902053465222
135,33.070978949542294
136,11.508579717376552
137,19.04389611264072
138,18.345325160740554
139,14.077823965824809
140,0.7812505669402672
141,1.9036269803795705
142,2.2997782361059933
143,0.0
144,2.8047989130096944
145,2.8946538911995194
146,6.849179994949578
147,22.89449249992153
148,28.58189123265843
149,39.4761800717262
150,41.22732637181237
151,65.89792896413701
152,102.09877641879757
153,70.01346207455364
154,126.90498383449037
155,135.62562521381597
156,138.32546670696829
157,106.9815586484857
158,64.07893591106503
159,32.90804145787759
160,13.72818208171676
161,17.244860229548422
162,17.798923060591143
163,12.0400962460651
164,0.839319931798876
165,1.9036269803795705
166,2.2585184242327703
167,0.0
168,2.920937642726914
169,2.9236885736288247
170,6.758408408828489
171,10.31749291852763
172,8.785549315426245
173,4.387157252625839
174,5.136361152740017
175,6.354089792385514
176,35.637555500152835
177,0.0
178,48.25149086044025
179,70.0378837750759
180,95.05858259164984
181,95.56787048752611
182,51.03124059666558
183,34.88943719345131
184,14.349689228531734
185,12.417074998956444
186,8.601721545866807
187,5.272595870032616
188,0.7812505669402672
189,2.4998462542566173
190,2.316587789091381
191,0.0
192,2.7467295481510856
193,3.3143848621274064
194,6.588784737794128
195,10.888314422964381
196,10.164296280974725
197,5.601938495553256
198,31.303238314987297
199,56.28651882261292
200,90.83420723975391
201,54.540599171452406
202,116.69036695563753
203,130.5534901150912
204,142.09558580885803
205,102.05904250045003
206,59.09444517397052
207,35.91217789048798
208,9.12619157417744
209,4.607677287527331
210,3.3210521515884786
211,6.22909965926323
212,2.1854014265427306
213,2.557915619115226
214,2.3715583717741993
215,0.0
216,2.7467295481510856
217,3.6113536031919153
218,6.733958149940653
219,10.966026115932046
220,10.164296280974725
221,4.485263916413279
222,5.885354854638521
223,5.848732248603417
224,56.89531381900586
225,15.326193757220476
226,47.118986973010074
227,86.76055033519518
228,78.68016833838252
229,54.25960965631325
230,31.786936577534327
231,13.238400110001386
232,0.8962448363651738
233,4.207242394196259
234,4.871950417364033
235,6.238879762818364
236,4.4921417779824235
237,2.557915619115226
238,2.3715583717741993
239,0.0
240,2.7467295481510856
241,3.4961317581829903
242,7.197754382803279
243,13.319092449010174
244,10.425608422838469
245,6.584328113858698
246,33.36037547611778
247,60.16800317322241
248,91.42394317264092
249,19.198844925599513
250,51.86558617927127
251,108.61114611785615
252,108.09340837408223
253,80.05266142205036
254,50.11504198463954
255,32.57904241235875
256,16.609559165615128
257,19.401337600687025
258,18.06760578195064
259,14.71008810646736
260,4.4997824838848715
261,2.4998462542566173
262,2.4455204049099013
263,0.0
264,2.8047989130096944
265,3.4380623933243815
266,7.13968501794467
267,13.231988401722258
268,10.222365645833335
269,16.955585391154706
270,35.846974034058164
271,48.633555206025946
272,81.67101992503763
273,86.65244754232589
274,68.03597962671822
275,114.89455749624113
276,129.9531700989872
277,85.72621721502418
278,55.343796666761975
279,29.76164804140985
280,8.634241455475209
281,4.320515259241045
282,4.925435358681174
283,6.691324035601417
284,4.533401589855645
285,2.824335922709661
286,2.333660470498053
287,0.0
288,2.8338335954389997
289,4.06599387539211
290,7.251239324120419
291,13.748803955539419
292,11.79123915020929
293,17.932714622538278
294,38.23422407247851
295,55.3601202470392
296,56.3758751395615
297,83.41707186522217
298,91.18457628042
299,129.91745505722136
300,108.52463573082852
301,79.45661435642839
302,55.262326780530444
303,26.9515198377197
304,3.211748299190088
305,8.422395424882392
306,11.577311571096626
307,6.768850605000857
308,4.463107095553118
309,3.553194319991581
310,2.333660470498053
311,0.0
312,2.8047989130096944
313,3.8147674653195995
314,7.168719700373975
315,13.77783863796872
316,25.06947650876738
317,21.976250024495407
318,43.17559346751302
319,50.49040672695674
320,88.3248536378795
321,104.57268711811858
322,101.14096898235357
323,105.87501810777363
324,115.22339835315222
325,67.50083246814893
326,39.93366953185596
327,15.77640451296919
328,3.139474129051484
329,5.441813722844715
330,5.3705262983839095
331,7.219957881481422
332,4.463107095553118
333,3.705702809804457
334,2.3724752564824936
335,0.0
336,3.546191599033266
337,3.8147674653195995
338,7.400997159808412
339,13.808180408243768
340,10.19333096340403
341,6.848186230724805
342,10.140617783825448
343,15.044033418755578
344,35.71310850434347
345,46.53300097910654
346,44.022590551928026
347,76.41697545270642
348,89.91075856662326
