,Prediction
0,88.58293836516776
1,88.58293836516776
2,88.58293836516776
3,879.234247136186
4,879.234247136186
5,879.234247136186
6,879.234247136186
7,879.234247136186
8,879.234247136186
9,879.234247136186
10,860.8739875462389
11,860.8739875462389
12,832.9918786182894
13,862.3730946890961
14,862.3730946890961
15,862.3730946890961
16,862.3730946890961
17,862.3730946890961
18,862.3730946890961
19,88.58293836516776
20,88.58293836516776
21,88.58293836516776
22,75.51860012987365
23,75.51860012987365
24,75.51860012987365
25,75.51860012987365
26,75.51860012987365
27,885.3290212663768
28,885.3290212663768
29,885.3290212663768
30,873.3656366764296
31,873.3656366764296
32,873.3656366764296
33,873.3656366764296
34,873.3656366764296
35,873.3656366764296
36,873.3656366764296
37,874.8647438192869
38,874.8647438192869
39,874.8647438192869
40,874.8647438192869
41,789.2912512757306
42,862.3730946890961
43,862.3730946890961
44,88.58293836516776
45,88.58293836516776
46,88.58293836516776
47,75.51860012987365
48,63.856372001818904
49,63.856372001818904
50,67.42616366848557
51,862.3764297259728
52,862.3764297259728
53,783.7297100331037
54,790.7861490763137
55,790.7861490763137
56,790.7861490763137
57,846.3254872656553
58,842.98049944098
59,842.98049944098
60,842.98049944098
61,831.9879574536465
62,831.9879574536465
63,831.9879574536465
64,831.9879574536465
65,835.3329452783217
66,835.3329452783217
67,835.3329452783217
68,76.92071023711303
69,76.92071023711303
70,76.92071023711303
71,76.92071023711303
72,76.92071023711303
73,76.92071023711303
74,76.92071023711303
75,866.7921007776426
76,866.7921007776426
77,870.137088602318
78,870.137088602318
79,870.137088602318
80,866.7921007776426
81,844.3442833173252
82,844.3442833173252
83,844.3442833173252
84,844.3442833173252
85,858.3350395903731
86,858.3350395903731
87,858.3350395903731
88,858.3350395903731
89,833.0182327849561
90,833.0182327849561
91,833.0182327849561
92,67.42616366848557
93,67.42616366848557
94,63.856372001818904
95,63.856372001818904
96,63.856372001818904
97,63.856372001818904
98,859.3196130030716
99,872.8868749078334
100,866.7921007776426
101,872.8868749078334
102,856.8359324475159
103,856.8359324475159
104,856.8359324475159
105,856.8359324475159
106,856.8359324475159
107,856.8359324475159
108,860.1809202721912
109,849.1883782848577
110,849.1883782848577
111,845.8433904601824
112,845.8433904601824
113,845.8433904601824
114,845.8433904601824
115,845.8433904601824
116,76.92071023711303
117,67.42616366848557
118,63.856372001818904
119,63.856372001818904
120,63.856372001818904
121,73.02983750361102
122,796.4235644562359
123,796.4235644562359
124,796.4235644562359
125,796.4235644562359
126,860.1809202721912
127,844.3442833173252
128,844.3442833173252
129,844.3442833173252
130,844.3442833173252
131,844.3442833173252
132,844.3442833173252
133,845.8433904601824
134,849.1883782848577
135,845.8433904601824
136,845.8433904601824
137,845.8433904601824
138,849.1883782848577
139,849.1883782848577
140,76.92071023711303
141,76.92071023711303
142,76.92071023711303
143,63.856372001818904
144,73.02983750361102
145,73.02983750361102
146,796.4235644562359
147,796.4235644562359
148,796.4235644562359
149,796.4235644562359
150,794.3467318945075
151,777.0716512134834
152,860.1809202721912
153,847.6892711420005
154,847.6892711420005
155,847.6892711420005
156,847.6892711420005
157,849.1883782848577
158,849.1883782848577
159,849.1883782848577
160,849.1883782848577
161,845.8433904601824
162,845.8433904601824
163,845.8433904601824
164,76.92071023711303
165,76.92071023711303
166,76.92071023711303
167,76.92071023711303
168,76.92071023711303
169,76.92071023711303
170,515.8904901139717
171,515.8904901139717
172,475.39486190135773
173,475.39486190135773
174,475.39486190135773
175,475.39486190135773
176,508.62147648469113
177,482.59573690887333
178,546.1274759172323
179,829.3990032876017
180,866.7921007776426
181,868.2912079204997
182,830.8981104304588
183,826.6213577849562
184,826.6213577849562
185,826.6213577849562
186,830.8981104304588
187,874.3859820506905
188,67.42616366848557
189,67.42616366848557
190,73.02983750361102
191,63.856372001818904
192,76.92071023711303
193,76.92071023711303
194,866.7921007776426
195,829.3990032876017
196,829.3990032876017
197,829.3990032876017
198,866.7921007776426
199,866.7921007776426
200,866.7921007776426
201,866.7921007776426
202,829.3990032876017
203,844.3442833173252
204,844.3442833173252
205,845.8433904601824
206,826.6213577849562
207,845.8433904601824
208,826.6213577849562
209,868.2912079204997
210,735.9438586171203
211,482.59573690887333
212,206.97787910131436
213,76.92071023711303
214,76.92071023711303
215,76.92071023711303
216,76.92071023711303
217,76.92071023711303
218,502.1697505381539
219,502.1697505381539
220,461.67412232554005
