id,prediction
0,0.08070862293243408
1,0.08070862293243408
2,0.08070862293243408
3,95.97048950195312
4,88.37396240234375
5,588.23046875
6,1214.853271484375
7,2081.04248046875
8,2986.747314453125
9,3461.7177734375
10,3428.33935546875
11,3159.026123046875
12,2662.181640625
13,2296.38671875
14,2312.220458984375
15,1765.9334716796875
16,1213.5936279296875
17,683.9639282226562
18,177.60987854003906
19,4.2976460456848145
20,0.18844664096832275
21,0.08070862293243408
22,0.08070862293243408
23,0.08070862293243408
24,0.08070862293243408
25,0.08070862293243408
26,0.08070862293243408
27,247.77755737304688
28,829.8017578125
29,682.970458984375
30,1336.244384765625
31,2154.509765625
32,3034.0634765625
33,3450.7734375
34,3547.4853515625
35,3465.877685546875
36,3439.312255859375
37,3452.380859375
38,3489.233154296875
39,2629.27783203125
40,1561.10498046875
41,774.5655517578125
42,304.788818359375
43,9.26314640045166
44,0.36912012100219727
45,0.08070862293243408
46,0.08070862293243408
47,0.08070862293243408
48,0.08070862293243408
49,0.08070862293243408
50,6.713516712188721
51,504.12890625
52,1490.560546875
53,2596.69189453125
54,3789.43212890625
55,4469.078125
56,4634.1865234375
57,4638.99365234375
58,4368.0068359375
59,4087.475830078125
60,3666.03662109375
61,3671.88720703125
62,3337.121826171875
63,1968.513916015625
64,1124.027587890625
65,802.049072265625
66,379.55035400390625
67,28.324804306030273
68,0.4400678277015686
69,0.08139383792877197
70,0.08070862293243408
71,0.08070862293243408
72,0.08070862293243408
73,0.08070862293243408
74,0.9016809463500977
75,4.683138370513916
76,182.61929321289062
77,697.9203491210938
78,1642.5167236328125
79,3189.96044921875
80,3845.899658203125
81,3822.953857421875
82,3502.831787109375
83,3635.67236328125
84,3203.182861328125
85,2997.065673828125
86,3472.020263671875
87,2810.31396484375
88,1773.985107421875
89,906.9765625
90,363.0891418457031
91,45.292240142822266
92,0.3933016061782837
93,0.1013009250164032
94,0.08070862293243408
95,0.08070862293243408
96,0.08070862293243408
97,0.08070862293243408
98,37.1267204284668
99,18.435571670532227
100,394.31634521484375
101,844.8933715820312
102,1740.294189453125
103,3023.6904296875
104,3857.5849609375
105,4083.520751953125
106,4221.703125
107,4266.41064453125
108,4325.7822265625
109,4177.880859375
110,3915.468017578125
111,2983.9267578125
112,1770.1549072265625
113,965.5673828125
114,459.9784851074219
115,123.8888168334961
116,1.1406205892562866
117,0.13078035414218903
118,0.08070862293243408
119,0.08070862293243408
120,0.08070862293243408
121,0.08070862293243408
122,365.19696044921875
123,670.745361328125
124,1693.0335693359375
125,2761.42333984375
126,3908.73876953125
127,4148.4931640625
128,3613.820556640625
129,3519.0361328125
130,3348.336181640625
131,3293.6474609375
132,3275.752197265625
133,3358.620849609375
134,3456.70068359375
135,2676.685791015625
136,1627.58642578125
137,923.7138671875
138,454.3708190917969
139,75.18272399902344
140,1.3006205558776855
141,0.1575022041797638
142,0.08070862293243408
143,0.08070862293243408
144,0.08070862293243408
145,0.08070862293243408
146,389.87945556640625
147,766.4395751953125
148,1783.2598876953125
149,2805.70068359375
150,3933.947265625
151,4478.4501953125
152,4554.94580078125
153,4157.98046875
154,3826.7529296875
155,3740.496826171875
156,3673.69140625
157,3512.62109375
158,3526.70166015625
159,2537.330078125
160,1564.654052734375
161,916.442626953125
162,442.50592041015625
163,142.66200256347656
164,1.4014458656311035
165,0.16139470040798187
166,0.08070862293243408
167,0.08070862293243408
168,0.08070862293243408
169,0.08070862293243408
170,0.2835257053375244
171,0.43413543701171875
172,10.941306114196777
173,60.54657745361328
174,147.03765869140625
175,221.39012145996094
176,356.283203125
177,531.2049560546875
178,603.2081298828125
179,876.6611938476562
180,1392.6929931640625
181,2140.224853515625
182,1755.319091796875
183,1617.6396484375
